id_noticia,id_accion_contenciosa,id_conflicto,fecha,link,medio,tipo_medio,region,columna,localidad_accion,periodo,tipo_energia,subtipo_renovable,tipo_conflicto,tipo_accion,tipo_actor_demandante,actor_demandante,tipo_actor_demandado,actor_demandado,bajada
,,,2013-08-13,https://www.gamba.cl/2013/08/ariquenos-demandan-al-estado-por-la-complicidad-en-la-contaminacion-del-agua-con-arsenico-y-plomo/,Gamba,,Arica y Parinacota,Arica,,,,,,,,,,,VÍA RADIO U DE CHILE. Organizaciones socio ambientales de la Región de Arica y Parinacota interpusieron una demanda contra el Estado por la
,,,2022-11-19,https://www.laizquierdadiario.cl/La-estela-del-gobierno-de-Pinera-conflictos-de-interes-y-financiamiento-al-proyecto-minero-Pampa,La Izquierda Diario Chile,,Arica y Parinacota,Camarones,,,,,,,,,,,"El miércoles 16 de noviembre, la revista CIPER publicó una investigación sobre la participación de la familia Piñera en el proyecto minero"
,,,2024-11-28,https://tribunalambiental.cl/sentencia-d-25-2016-pampa-camarones/,Tribunal Ambiental |,,Arica y Parinacota,Camarones,,,,,,,,,,,Acogió demanda de reparación por daño ambiental presentada por el Estado en contra del titular del proyecto minero ubicado en la Región de
,,,2015-02-04,https://portal.sma.gob.cl/index.php/sma-sanciona-a-minera-pampa-camarones-por-dano-ambiental-irreparable/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Arica y Parinacota,Camarones,,,,,,,,,,,"La Superintendencia del Medio Ambiente (SMA) aplicó una multa de 4.313,3 UTA en contra del proyecto minero ubicado en la Región de Arica y"
,,,2019-07-24,https://interferencia.cl/articulos/minera-de-larrainvial-suma-multas-ambientales-morosas-por-mas-de-2500-millones,Interferencia |,,Arica y Parinacota,Camarones,,,,,,,,,,,"El proyecto Pampa Camarones SpA, propiedad de Minería Activa -una empresa de LarrainVial- está a la cabeza del ránking de multas impagas en"
,,,2024-07-09,https://www.biobiochile.cl/noticias/nacional/region-de-arica-y-parinacota/2024/07/09/derrumbe-en-mina-de-arica-deja-a-trabajador-atrapado-a-160-metros-de-profundidad-gope-intenta-rescate.shtml,BioBioChile,,Arica y Parinacota,Camarones,,,,,,,,,,,"Durante esta jornada, el seremi de Minería de Arica y Parinacota, Daniel Curiqueo, confirmó que se trabaja intensamente en el"
,,,2023-01-17,https://www.elmorrocotudo.cl/noticia/medioambiente/comunidades-indigenas-manifestaron-preocupacion-por-causes-de-las-cuencas-de-c,elmorrocotudo.cl,,Arica y Parinacota,Camarones,,,,,,,,,,,"En el trascurso de los últimos 10 años, las comunidades del alto de Camarones se han visto afectadas por el impulso de la minería.hace 22 meses"
,,,2024-07-11,https://portal.sma.gob.cl/index.php/sma-ordena-medidas-urgentes-y-transitorias-a-la-empresa-engie-energia-chile-por-proyecto-en-arica/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Arica y Parinacota,Camarones,,,,,,,,,,,"Esto, por efectos no previstos en la evaluación ambiental del proyecto subestación seccionadora Roncacho. Lo anterior, tras la aparición de"
,,,2023-03-21,https://es.mongabay.com/2023/02/en-corto-comunidades-aymaras-frenan-a-la-mineria-en-anocarire/,Mongabay - Conservation News,,Arica y Parinacota,Camarones,,,,,,,,,,,"Desde 2017, una minera canadiense explora territorios cercanos a la Reserva Nacional Las Vicuñas, en donde se encuentran áreas sagradas para"
,,,2013-09-26,https://www.elmorrocotudo.cl/noticia/sociedad/pueblos-de-chile-y-peru-afectados-por-conflictos-socioambientales-fortalecen-frente,elmorrocotudo.cl,,Arica y Parinacota,Camarones,,,,,,,,,,,"Mientras los gobiernos de Perú y Chile concentran esfuerzos en sus divergencias ante el juicio en La Haya, los pueblos bifronterizos se unen"
,,,2023-01-13,https://www.explora.cl/aricayparinacota/45-profesores-y-educadoras-compartieron-experiencias-en-campamento-explora-va-2023/,Explora.cl,,Arica y Parinacota,General Lagos,,,,,,,,,,,"En pleno período de vacaciones, un motivado grupo de profesores y educadoras de la región fueron parte del Campamento Explora Va del PAR"
,,,2020-11-01,https://cooperativa.cl/noticias/pais/region-de-arica/descubren-poblacion-estable-de-rara-especie-de-sapos-en-parinacota/2020-11-01/104603.html,Cooperativa.cl,,Arica y Parinacota,General Lagos,,,,,,,,,,,El conocido como sapo de cuatro ojos fue detectado en la comuna de General Lagos por un equipo de especialistas de Conaf.hace 48 meses
,,,2019-09-11,https://diario.uach.cl/profesional-de-la-uach-realiza-importante-hallazgo-de-sapito-de-cuatro-ojos-en-el-altiplano/,Universidad Austral de Chile,,Arica y Parinacota,General Lagos,,,,,,,,,,,"El Ingeniero en Conservación de Recursos Naturales Sebastián Vidal, que se desempeña en CONAF, realizó sorprendente hallazgo de especie"
,,,2023-03-21,https://es.mongabay.com/2023/02/en-corto-comunidades-aymaras-frenan-a-la-mineria-en-anocarire/,Mongabay - Conservation News,,Arica y Parinacota,General Lagos,,,,,,,,,,,"Desde 2017, una minera canadiense explora territorios cercanos a la Reserva Nacional Las Vicuñas, en donde se encuentran áreas sagradas para"
,,,2023-01-17,https://www.elmorrocotudo.cl/noticia/medioambiente/comunidades-indigenas-manifestaron-preocupacion-por-causes-de-las-cuencas-de-c,elmorrocotudo.cl,,Arica y Parinacota,General Lagos,,,,,,,,,,,"En el trascurso de los últimos 10 años, las comunidades del alto de Camarones se han visto afectadas por el impulso de la minería.hace 22 meses"
,,,2012-10-12,https://www.soychile.cl/Arica/Sociedad/2012/09/25/121892/En-60-dias-se-proyectan-licitar-la-electrificacion-para-la-comuna-de-General-Lagos.aspx,soychile.cl,,Arica y Parinacota,General Lagos,,,,,,,,,,,Autoridades regionales hicieron el anuncio en medio de una ceremonia donde se inauguraron obras y se entregaron implementos para la comuna.hace 145 meses
,,,2022-01-18,https://es.mongabay.com/2022/01/comunidades-indigenas-aymaras-que-le-ganaron-a-la-mineria-en-chile/,Mongabay - Conservation News,,Arica y Parinacota,General Lagos,,,,,,,,,,,"A 20 metros de la Reserva Nacional Las Vicuñas, una minera canadiense explora, desde 2017, el cerro Anocarire en busca de oro.hace 34 meses"
,,,2014-11-08,https://www.elmorrocotudo.cl/noticia/sociedad/las-posibles-razones-de-la-mortandad-de-camelidos-en-general-lagos,elmorrocotudo.cl,,Arica y Parinacota,General Lagos,,,,,,,,,,,"Los ganaderos de la comuna de General Lagos no lo están pasando bien y es que estas últimas semanas, la gran mortandad de camélidos tiene en"
,,,2024-09-02,https://www.aricaldia.cl/sesion-especial-de-seguridad-publica-en-arica-alcalde-espindola-exigio-un-plan-especial-y-mayor-enfoque-en-problemas-migratorios/,Arica al día,,Arica y Parinacota,Putre,,,,,,,,,,,"En una reunión presidida por el senador Iván Flores, se abordaron las preocupaciones de seguridad pública en la región. El alcalde de Arica,"
,,,2024-07-03,https://www.latercera.com/pulso/noticia/consejo-de-defensa-del-estado-presenta-demanda-contra-minera-quiborax-por-dano-ambiental-al-salar-de-surire/V35ALWQSABF35CFAIWMMX75WTI/,La Tercera,,Arica y Parinacota,Putre,,,,,,,,,,,"La medida del CDE busca que la empresa repare el ""grave daño ambiental provocado al salar"".hace 4 meses"
,,,2021-05-19,https://www.indh.cl/indh-arica-y-parinacota-presenta-recurso-de-proteccion-por-contaminacion-de-planta-de-procesamiento-de-minerales-abandonada-en-putre/,Instituto Nacional de Derechos Humanos (INDH),,Arica y Parinacota,Putre,,,,,,,,,,,La acción judicial del INDH busca proteger los derechos a la integridad física y psíquica de un grupo de 41 personas que habitan en el
,,,2023-02-09,https://laderasur.com/articulo/altiplano-en-peligro-el-territorio-que-muchos-codician-y-que-pocos-estan-cuidando/,Ladera Sur,,Arica y Parinacota,Putre,,,,,,,,,,,"No exageramos al decir que parece de otro planeta: no solo por sus paisajes y sus condiciones extremas de altitud, radiación, temperaturas y"
,,,2022-01-18,https://es.mongabay.com/2022/01/choquelimpie-la-minera-en-chile-que-busca-reactivarse/,Mongabay - Conservation News,,Arica y Parinacota,Putre,,,,,,,,,,,Ya fueron tomadas 10 mil muestras de perforaciones en la propiedad de la canadiense Norsemont Mining para identificar las zonas
,,,2024-04-19,https://www.elciudadano.com/actualidad/desastre-ambiental-en-socoroma-derrame-de-petroleo-amenaza-salud-y-agricultura-de-la-comunidad/04/19/,elciudadano.com,,Arica y Parinacota,Putre,,,,,,,,,,,"El hecho ocurrió en el kilómetro 113 de la Ruta 11CH, cuando un camión volcó con 20 mil litros de hidrocarburo en su interior, de los cuales"
,,,2024-08-22,https://vilasradio.cl/arica-trabajadores-de-quiborax-preocupados-por-posible-cierre-de-la-empresa-mientras-dura-juicio-interpuesto-por-eventual-dano-al-salar-de-surire/,Vilas Radio,,Arica y Parinacota,Putre,,,,,,,,,,,"De acuerdo con la información consignada por Soy Arica, decenas de trabajadores de la empresa Quiborax marcharon por el centro de la ciudad"
,,,2024-04-10,https://www.aricaldia.cl/crisis-en-socoroma-tras-derrame-de-combustible-a-rio/,Arica al día,,Arica y Parinacota,Putre,,,,,,,,,,,"La Comisión de Seguridad, Prevención y Desastres del Consejo Regional sesionó en Socoroma para buscar la manera de enfrentar la emergencia"
,,,2013-08-13,https://www.gamba.cl/2013/08/ariquenos-demandan-al-estado-por-la-complicidad-en-la-contaminacion-del-agua-con-arsenico-y-plomo/,Gamba,,Arica y Parinacota,Putre,,,,,,,,,,,VÍA RADIO U DE CHILE. Organizaciones socio ambientales de la Región de Arica y Parinacota interpusieron una demanda contra el Estado por la
,,,2024-08-08,https://www.goretarapaca.gov.cl/gobernador-jose-miguel-carvajal-cambiaremos-la-manera-en-la-que-iquique-y-alto-hospicio-trataran-sus-residuos-domiciliarios/,Gobierno Regional de Tarapacá,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Gore y municipios del Área Metropolitana firmaron un convenio que abordará, de manera inédita, la gestión integral de los residuos.hace 3 meses"
,,,2024-04-21,https://www.tarapacaonline.cl/2024/03/21/iquique-y-alto-hospicio-vulnerables-es-urgente-diversificar-las-fuentes-de-agua-potable/,Tarapaca Online,,Tarapacá,Alto Hospicio,,,,,,,,,,,"En el marco del Día Mundial del Agua, bajo el lema, “Agua para la Paz”, establecido por la ONU, se hace hincapié en la importancia de"
,,,2024-06-21,https://radiopaulina.cl/2024/06/21/alto-hospicio-es-la-primera-comuna-de-tarapaca-en-implementar-la-atencion-primaria-de-salud-universal/,Radio Paulina,,Tarapacá,Alto Hospicio,,,,,,,,,,,"En su visita a la región de Tarapacá, la ministra de Salud, Ximena Aguilera, llegó hasta el Cesfam Doctor Héctor Reyno de Alto Hospicio para"
,,,2024-01-04,https://elpais.com/america-futura/2024-01-04/las-montanas-de-ropa-se-esfumaron-del-desierto-de-atacama-pero-el-problema-no-desaparecio.html,EL PAÍS,,Tarapacá,Alto Hospicio,,,,,,,,,,,Chile es el mayor importador de ropa de segunda mano de Sudamérica. Una foto reveló al mundo que muchas de esas prendas acaban en montañas
,,,2024-08-19,https://www.lapoliticaonline.com/internacionales/un-mega-basurero-textil-en-el-desierto-de-atacama-amenaza-con-abrir-un-conflicto-con-chile/,La Política Online,,Tarapacá,Alto Hospicio,,,,,,,,,,,"El empresario Guillermo Whpei fue hasta Chile para liderar una investigación sobre el desastre ambiental. ""Es algo apocalíptico"", alertó.hace 3 meses"
,,,2018-07-03,https://www.latercera.com/nacional/noticia/la-contaminacion-no-tradicional-del-desierto-ropa/228580/,La Tercera,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Municipio de Alto Hospicio, en Tarapacá, denuncia la proliferación de ""minibasurales"" clandestinos.hace 76 meses"
,,,2021-12-27,https://uchile.cl/noticias/182923/geografia-de-la-ropa-desechada-en-chile-la-moda-que-nos-mata,Universidad de Chile,,Tarapacá,Alto Hospicio,,,,,,,,,,,La industria de ropa es una de las más contaminantes del mundo. Su producción implica el uso de grandes volúmenes de agua y además la
,,,2022-01-26,https://www.bbc.com/mundo/noticias-america-latina-60024852,BBC,,Tarapacá,Alto Hospicio,,,,,,,,,,,"En noviembre, imágenes de estos basureros clandestinos de ropa usada dieron la vuelta al mundo. La BBC viajó hasta allá para averiguar en"
,,,2017-01-06,https://portal.sma.gob.cl/index.php/sma-inicia-proceso-de-sancion-contra-relleno-sanitario-iquique/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Tarapacá,Alto Hospicio,,,,,,,,,,,La Superintendencia detectó 8 incumplimientos ambientales en la instalación que recibe desechos de Iquique y Alto Hospicio.hace 94 meses
,,,2022-08-05,https://www.diariosustentable.com/2022/08/plasticos-en-el-desierto-mas-alla-de-un-problema-ambiental/,Diario Sustentable,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Gisselle Bracamonte Endre, directora MORE GREEN RECYCLE y gestora medioambiental. En los últimos años, Chile ha enfrentado importantes"
,,,2023-03-17,https://edicioncero.cl/2023/03/buscan-soluciones-a-situacion-sanitaria-y-ambiental-en-poblaciones-aledanas-a-ex-vertedero-alto-molle-en-alto-hospicio/,Edición Cero,,Tarapacá,Alto Hospicio,,,,,,,,,,,"La Comisión de Salud del Consejo Regional de Tarapacá, que fue presidida por el consejero Luis Milla, dio cuenta de los riesgos de salud a"
,,,2021-11-09,https://www.biobiochile.cl/especial/aqui-tierra/noticias/2021/11/09/desierto-de-atacama-el-cementerio-toxico-de-ropa-que-se-descarta-en-otras-partes-del-mundo.shtml,BioBioChile,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Unas 59.000 toneladas de ropa anuales entran por la zona franca del puerto de Iquique, en la región de Tarapacá. Falta de lugares para"
,,,2021-11-10,https://cooperativa.cl/noticias/pais/region-de-tarapaca/alto-hospicio-por-cementerio-de-ropa-en-el-desierto-de-atacama-el/2021-11-10/182333.html,Cooperativa.cl,,Tarapacá,Alto Hospicio,,,,,,,,,,,"La comuna se ha visto invadida por toneladas de ropa usada traducidas en un vertedero ilegal. ""La Zona Franca (de Iquique) no ha sido capaz"
,,,2022-08-26,https://laderasur.com/articulo/rally-atacama-2022-cual-es-el-impacto-de-las-actividades-4x4-en-el-patrimonio-cultural-y-natural-de-chile/,Ladera Sur,,Tarapacá,Alto Hospicio,,,,,,,,,,,"En estos días se estará disputando en el norte de Chile el Rally Atacama 2022, una competencia internacional de alto nivel que llevara a"
,,,2013-03-07,https://diario.uach.cl/se-realizara-una-nueva-version-del-seminario-disenando-el-horizonte-del-liderazgo-escolar/,Universidad Austral de Chile,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Las jornadas se desarrollarán de manera virtual los días 9, 16 y 23 de noviembre a través del Canal de YouTube de la Facultad de Filosofía y"
,,,2024-03-25,https://radiopaulina.cl/2024/03/25/importadores-de-zofri-protestaron-contra-sello-rojo-para-autos-usados-en-tarapaca/,Radio Paulina,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Este lunes 25 de marzo, una caravana de vehículos y camiones pertenecientes al gremio de importadores de autos de Zona Franca de Iquique"
,,,2015-03-18,https://www.elciudadano.com/arte-cultura/obra-basada-en-los-crimenes-del-psicopata-de-alto-hospicio-vuelve-a-las-tablas/03/18/,elciudadano.com,,Tarapacá,Alto Hospicio,,,,,,,,,,,"La compañía Teatro La Chusca, presenta una itinerancia por la Región Metropolitana de ""Reinas de la Pampa"", obra basada en los asesinatos y"
,,,2019-10-02,https://doble-espacio.uchile.cl/2019/10/02/del-maniqui-a-la-basura-el-alto-impacto-ambiental-de-la-moda-desechable/,Universidad de Chile,,Tarapacá,Alto Hospicio,,,,,,,,,,,"El 85 % de estas prendas terminan en vertederos y basurales produciendo más contaminación del aire y el suelo. En Chile, el fenómeno no es"
,,,2021-11-04,https://cooperativa.cl/noticias/pais/region-de-tarapaca/comenzo-proceso-de-cierre-del-vertedero-el-boro-de-alto-hospicio/2021-11-04/195846.html,Cooperativa.cl,,Tarapacá,Alto Hospicio,,,,,,,,,,,"Con la prohibición de ingreso de vehículos particulares al vertedero El Boro de Alto Hospicio, comenzó el cierre progresivo del recinto que"
,,,2014-07-04,https://cooperativa.cl/noticias/pais/servicios-basicos/agua/denuncian-alta-contaminacion-por-arsenico-en-el-agua-de-camina/2014-07-04/135457.html,Cooperativa.cl,,Tarapacá,Camiña,,,,,,,,,,,"El encargado del Programa de Agua de la Seremi de Salud de Tarapacá, Rubén Rojo, reconoció en la sesión de este jueves de la comisión de"
,,,2021-08-06,https://www.ciperchile.cl/2021/08/06/colchane-y-la-frontera-como-la-narrativa-del-choque-cultural-aumento-la-tension-con-los-migrantes/,- CIPER Chile,,Tarapacá,Colchane,,,,,,,,,,,"Entre enero y febrero de 2021, Colchane duplicó el número de su población habitual luego de que miles de migrantes llegaran hasta esa ciudad"
,,,2024-08-20,https://eldesconcierto.cl/2024/08/20/minera-quiere-quitarle-al-mar-de-pisagua-su-titulo-de-area-protegida,El Desconcierto,,Tarapacá,Huara,,,,,,,,,,,"Con más de 270 especies de peces y bosques de algas, el mar de Pisagua fue declarado protegido en marzo. Una minera con actividad cerca del"
,,,2024-04-21,https://www.tarapacaonline.cl/2024/03/21/iquique-y-alto-hospicio-vulnerables-es-urgente-diversificar-las-fuentes-de-agua-potable/,Tarapaca Online,,Tarapacá,Iquique,,,,,,,,,,,"En el marco del Día Mundial del Agua, bajo el lema, “Agua para la Paz”, establecido por la ONU, se hace hincapié en la importancia de"
,,,2023-12-04,https://portal.sma.gob.cl/index.php/superintendenta-plumer-visita-la-region-de-tarapaca-para-reunirse-con-autoridades-locales/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Tarapacá,Iquique,,,,,,,,,,,Se trata de la primera visita oficial de la jefa del Servicio a la Región de Tarapacá y tuvo como fin abordar distintas preocupaciones
,,,2024-08-19,https://www.lapoliticaonline.com/internacionales/un-mega-basurero-textil-en-el-desierto-de-atacama-amenaza-con-abrir-un-conflicto-con-chile/,La Política Online,,Tarapacá,Iquique,,,,,,,,,,,"El empresario Guillermo Whpei fue hasta Chile para liderar una investigación sobre el desastre ambiental. ""Es algo apocalíptico"", alertó.hace 3 meses"
,,,2021-04-26,https://edicioncero.cl/2021/04/territorios-de-castigo-social-el-caso-de-los-asentamientos-costeros-de-tarapaca/,Edición Cero,,Tarapacá,Iquique,,,,,,,,,,,"Dr. Bosco González, Escuela de Sociología UNAP (SER+T) . Diego Jiménez, estudiante Sociología UNAP y Alexandra Gómez, Egresada de Sociología"
,,,2023-12-21,https://www.soychile.cl/Iquique/Sociedad/2023/12/13/839334/conflicto-cosayach.html,soychile.cl,,Tarapacá,Iquique,,,,,,,,,,,"Los operarios de la minera ayer incendiaron vehículos y maquinarias, además bloquearon el tránsito de la Ruta 5 Norte.hace 11 meses"
,,,2023-09-27,https://www.paiscircular.cl/economia-circular/en-iquique-daran-el-vamos-al-circularfest2023-con-actividades-en-torno-al-tema-regiones-circulares-y-emprendedoras/,País Circular,,Tarapacá,Iquique,,,,,,,,,,,CircularFest2023 comienza mañana en Iquique con charlas de expertos nacionales e internacionales sobre el tema “Regiones circulares y
,,,2018-07-03,https://www.latercera.com/nacional/noticia/la-contaminacion-no-tradicional-del-desierto-ropa/228580/,La Tercera,,Tarapacá,Iquique,,,,,,,,,,,"Municipio de Alto Hospicio, en Tarapacá, denuncia la proliferación de ""minibasurales"" clandestinos.hace 76 meses"
,,,2021-12-27,https://uchile.cl/noticias/182923/geografia-de-la-ropa-desechada-en-chile-la-moda-que-nos-mata,Universidad de Chile,,Tarapacá,Iquique,,,,,,,,,,,La industria de ropa es una de las más contaminantes del mundo. Su producción implica el uso de grandes volúmenes de agua y además la
,,,2021-11-09,https://www.biobiochile.cl/especial/aqui-tierra/noticias/2021/11/09/desierto-de-atacama-el-cementerio-toxico-de-ropa-que-se-descarta-en-otras-partes-del-mundo.shtml,BioBioChile,,Tarapacá,Iquique,,,,,,,,,,,"Unas 59.000 toneladas de ropa anuales entran por la zona franca del puerto de Iquique, en la región de Tarapacá. Falta de lugares para"
,,,2024-01-04,https://elpais.com/america-futura/2024-01-04/las-montanas-de-ropa-se-esfumaron-del-desierto-de-atacama-pero-el-problema-no-desaparecio.html,EL PAÍS,,Tarapacá,Iquique,,,,,,,,,,,Chile es el mayor importador de ropa de segunda mano de Sudamérica. Una foto reveló al mundo que muchas de esas prendas acaban en montañas
,,,2016-06-21,https://www.ciperchile.cl/2016/06/21/el-historial-de-irregularidades-del-proyecto-estrella-de-sqm-en-el-negocio-del-yodo/,- CIPER Chile,,Tarapacá,Iquique,,,,,,,,,,,El 6 de junio pasado la Superintendencia de Medio Ambiente (SMA) formuló ocho cargos contra el proyecto Pampa Hermosa de Soquimich.hace 100 meses
,,,2023-10-21,https://ceinoticias.cl/conadi-y-la-universidad-de-tarapaca-convocan-a-la-viii-version-del-congreso-internacional-de-derecho-indigena/,CEI Noticias,,Tarapacá,Iquique,,,,,,,,,,,"El congreso se realizará el día 05 de octubre desde las 8:30 de horas en el hotel Gavina de Iquique, ubicado en Av. Arturo Prat #1497.hace 13 meses"
,,,2012-06-05,https://www.elboyaldia.cl/noticia/sociedad/dia-mundial-del-medio-ambiente,El Boyaldía,,Tarapacá,Iquique,,,,,,,,,,,"Este 5 de junio se cumplen 40 años de la primera cumbre ambiental, la Conferencia de Estocolmo. Por esto celebramos el Día Mundial del Medio"
,,,2014-08-30,https://edicioncero.cl/2014/08/ambientalistas-informan-sobre-ii-encuentro-de-conflictos-socio-ambientales-del-norte-grande/,Edición Cero,,Tarapacá,Iquique,,,,,,,,,,,"Comunicado Público/ La Coordinadora de Conflictos Socio-ambientales de Tarapacá, informa a la comunidad en general, sobre la realización de"
,,,2024-12-04,https://desinformemonos.org/la-cuestion-indigena-y-los-derechos-originarios-en-america/,Desinformémonos,,Tarapacá,Iquique,,,,,,,,,,,"Foto: Conadi. Los días 4 y 5 de setiembre de 2019, se realizó en Iquique, al norte de Chile, el “VI Congreso Internacional de Derecho"
,,,2014-11-13,https://www.soychile.cl/Iquique/Sociedad/2014/11/13/286925/Jose-Ignacio-Donoso-es-el-nuevo-seremi-del-Medio-Ambiente-de-Tarapaca.aspx%3Ffb_comment_id%3D656422384470497_656474851131917,soychile.cl,,Tarapacá,Iquique,,,,,,,,,,,El ingeniero civil industrial de la Universidad Arturo Prat viene asumir el cargo del renunciado Juan Carlos Liendo. Asimismo fue designado.hace 120 meses
,,,2024-04-21,https://www.1ta.cl/asociaciones-indigenas-de-region-de-tarapaca-reclaman-por-la-calificacion-ambiental-favorable-de-proyecto-de-minera-collahuasi/,Primer Tribunal Ambiental,,Tarapacá,Pica,,,,,,,,,,,*El proyecto que permite aumentar la capacidad productiva de la empresa significa una inversión de US$3.200 millones para asegurar la
,,,2024-10-01,https://mma.gob.cl/autoridades/,mma.gob.cl,,Tarapacá,Pica,,,,,,,,,,,"Ministra del Medio Ambiente. Doctora en Ciencias Atmosféricas de la Universidad de Oxford, Reino Unido. Se desempeñó como profesora asociada en el"
,,,2017-12-27,https://www.reporteminero.cl/noticia/noticias/2017/12/la-sma-presento-cargos-contra-collahuasi-por-supuesta-infraccion-a-su-resolucion-de-calificacion-ambiental,Reporte Minero,,Tarapacá,Pica,,,,,,,,,,,Compartir. Son 13 las supuestas infracciones a la RCA del proyecto entre las que se cuenta la ausencia de información en el seguimiento de
,,,2024-09-06,https://portal.sma.gob.cl/index.php/sma-formula-cargo-grave-contra-minera-cosayach-yodo-por-elusion-al-seia-en-proyecto-de-ampliacion-de-planta-quimica-de-faena-soledad/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Tarapacá,Pozo Almonte,,,,,,,,,,,"El titular modificó sustantivamente la extensión, magnitud y duración de los impactos ambientales del proyecto, al relocalizar sus"
,,,2024-09-06,https://g5noticias.cl/2024/09/06/tarapaca-y-antofagasta-aes-andes-ingresa-a-sea-nuevo-proyecto-renovable-y-alcanza-los-us3-000-millones-en-tramitacion-de-parques-fotovoltaicos-con-almacenamiento-de-baterias/,G5noticias,,Tarapacá,Pozo Almonte,,,,,,,,,,,"En su conjunto, contemplan una capacidad instalada de más de 1.700 MW fotovoltaicos y 2.000 MW de baterías para optimizar el uso de energías"
,,,2023-12-22,https://interferencia.cl/articulos/alcalde-de-pozo-almonte-presiona-al-sea-para-aprobar-proyecto-minero-al-que-empresa-de-su,Interferencia |,,Tarapacá,Pozo Almonte,,,,,,,,,,,"A través de una carta, el alcalde Godoy pidió a la directora del SEA aprobar la ampliación de Cosayach, minera de Francisco Javier Errázuriz"
,,,2024-04-09,https://www.latercera.com/que-pasa/noticia/se-propaga-rapidamente-detectan-en-el-pais-una-de-las-plagas-mas-daninas-a-nivel-mundial/547PWNTWRZALDMDH7KACC6V74U/,La Tercera,,Tarapacá,Pozo Almonte,,,,,,,,,,,"Recientemente una zona del norte del país debió ser puesta en cuarentena, debido al hallazgo de esta especie de la que se creía erradicada.hace 7 meses"
,,,2024-03-25,https://interferencia.cl/articulos/minera-de-fra-fra-se-instalo-en-terreno-fiscal-tras-ser-expulsada-de-predio-privado-que,Interferencia |,,Tarapacá,Pozo Almonte,,,,,,,,,,,"En 2022, la justicia ordenó a Francisco Javier Errázuriz Ovalle que se retirara del terreno privado de otra minera en Pozo Almonte,"
,,,2023-12-21,https://www.soychile.cl/Iquique/Sociedad/2023/12/13/839334/conflicto-cosayach.html,soychile.cl,,Tarapacá,Pozo Almonte,,,,,,,,,,,"Los operarios de la minera ayer incendiaron vehículos y maquinarias, además bloquearon el tránsito de la Ruta 5 Norte.hace 11 meses"
,,,2022-08-26,https://laderasur.com/articulo/rally-atacama-2022-cual-es-el-impacto-de-las-actividades-4x4-en-el-patrimonio-cultural-y-natural-de-chile/,Ladera Sur,,Tarapacá,Pozo Almonte,,,,,,,,,,,"En estos días se estará disputando en el norte de Chile el Rally Atacama 2022, una competencia internacional de alto nivel que llevara a"
,,,2023-08-25,https://www.df.cl/empresas/mineria/sea-rechaza-reclamaciones-de-comunidades-indigenas-contra-proyecto-de,Diario Financiero,,Tarapacá,Pozo Almonte,,,,,,,,,,,La repartición pública liderada por Valentina Durán desestimó los recursos interpuestos por la Asociación Indígena Aymara de Caleta de
,,,2023-12-22,https://elsoldeiquique.cl/alcalde-godoy-presiono-para-autorizar-ampliacion-de-cosayach-pero-tendria-conflicto-de-intereses/,El Sol de Iquique,,Tarapacá,Pozo Almonte,,,,,,,,,,,"Nuevamente, luego de dos años, el alcalde de Pozo Almonte Richard Godoy está en el ojo del huracán, ahora por presiones que habría ejercido"
,,,2024-04-11,https://radiopaulina.cl/2024/04/11/elecciones-2024-partidos-politicos-inscriben-pactos-y-precandidaturas-en-tarapaca/,Radio Paulina,,Tarapacá,Pozo Almonte,,,,,,,,,,,"El cierre del plazo para la inscripción de pactos de los partidos políticos, en preparación para las Elecciones Primarias de Alcaldes y"
,,,2020-10-27,https://enestrado.com/sigue-adelante-proyecto-pampa-hermosa-de-sqm-primer-tribunal-ambiental-rechaza-reclamacion-de-comunidades-aymara-y-quechua/,EnEstrado.com,,Tarapacá,Pozo Almonte,,,,,,,,,,,Créditos Imagen : Superintendencia del Medioambiente. En Estrado. Por unanimidad el Primer Tribunal Ambiental rechazó la reclamación de la
,,,2016-06-07,https://portal.sma.gob.cl/index.php/sma-inaugura-su-oficina-regional-de-tarapaca/,Superintendencia Del Medio Ambiente – Gobierno de Chile,,Tarapacá,Pozo Almonte,,,,,,,,,,,"Siguiendo con su despliegue regional, la SMA abrió su octava oficina en Iquique. Iquique, 7 de junio de 2016. El Superintendente del Medio"
,,,2023-02-09,https://www.reporteminero.cl/noticia/noticias/2023/02/cerro-colorado-bhp-cierra-2023-buscando-solucion-problema-acuifero,Reporte Minero,,Tarapacá,Pozo Almonte,,,,,,,,,,,"Compartir. A la faena minera se le vence el permiso de explotación minera, a lo que se suma que no consiguió la autorización para extraer"
